Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Koper,Slovenia","01/11/2019",-2.6,7.3,1.5,-6.3,58.82,,15.4,22.5,85.63,-7.7,0.0,0.0,,12.3,33.2,1020.7,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","01/12/2019",0.4,8.5,3.6,-1.5,70.0,,13.2,13.7,167.38,-3.6,0.0,0.0,,11.0,36.8,1015.0,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","01/13/2019",3.0,10.6,6.1,3.1,81.64,,9.5,19.9,195.75,1.6,0.0,0.0,,10.1,33.0,1004.5,"Mist, Sky Coverage Decreasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","01/14/2019",-0.6,11.4,4.9,-0.6,69.29,,13.0,16.1,141.04,-4.0,1.2,4.17,,12.0,6.5,1010.6,"Mist, Heavy Rain And Snow, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain"
"Koper,Slovenia","01/15/2019",1.2,11.5,5.6,-1.1,64.47,,16.2,20.9,134.63,-2.9,0.0,0.0,,13.0,21.6,1020.3,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","01/16/2019",4.0,11.5,8.0,4.2,77.74,,10.8,35.1,189.63,3.3,0.0,0.0,,11.5,52.1,1018.3,"Light Drizzle, Rain, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","01/17/2019",5.4,11.1,9.4,6.9,84.89,,18.8,26.9,126.96,1.8,19.2,16.67,0.0,9.4,58.5,1011.7,"Mist, Light Drizzle, Rain, Light Drizzle/Rain, Heavy Rain, Light Rain, Sky Coverage Decreasing, Snow",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","01/18/2019",3.5,7.1,5.0,-2.0,60.92,,24.3,35.8,60.08,0.0,11.39,4.17,1.67,14.8,58.0,1016.8,"Light Snow, Light Rain, Sky Coverage Increasing, Snow",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","01/19/2019",-1.5,6.3,2.3,-3.1,68.56,,22.3,35.3,90.25,-5.0,0.1,4.17,4.0,13.0,35.2,1015.6,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","01/20/2019",1.2,7.1,3.3,-1.4,72.07,,24.5,33.5,128.42,-1.5,0.0,0.0,4.0,12.1,40.8,1016.6,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","01/21/2019",-0.9,5.8,2.7,-3.7,63.36,,24.6,41.5,90.96,-4.6,0.0,0.0,4.0,11.6,35.4,1014.0,"Light Snow, Sky Coverage Increasing, Snow",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","01/22/2019",0.4,5.8,2.4,-3.3,67.87,,24.3,39.9,70.38,-3.1,1.1,4.17,3.35,10.1,49.8,1002.2,"Light Snow, Light Rain, Sky Coverage Increasing, Snow",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","01/23/2019",-1.2,5.8,1.7,-2.9,72.6,,27.9,33.5,86.92,-3.6,3.02,8.33,3.42,10.6,49.1,998.0,"Light Snow, Mist, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","01/24/2019",1.3,7.4,4.1,-4.8,52.29,,28.9,43.1,55.67,-3.2,0.0,0.0,10.0,11.9,10.4,1003.3,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","01/25/2019",-2.3,5.2,1.5,-7.8,50.24,,24.3,48.4,83.46,-4.6,0.0,0.0,9.0,10.8,8.6,1010.0,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","01/26/2019",-2.9,6.9,1.3,-5.2,63.32,,11.1,12.7,158.92,-6.8,0.0,0.0,9.0,10.5,27.8,1008.8,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","01/27/2019",5.6,10.6,7.9,4.1,78.29,,21.5,41.7,146.54,4.2,15.45,12.5,1.0,9.9,59.0,996.7,"Mist, Light Snow, Light Drizzle, Rain, Thunderstorm, Light Drizzle/Rain, Fog, Heavy Rain, Light Rain",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","01/28/2019",0.8,8.0,4.8,0.6,74.66,,18.9,22.5,65.96,-2.2,3.36,16.67,0.0,12.7,53.3,1000.9,"Light Snow, Precipitation In Vicinity, Rain, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","01/29/2019",-3.0,9.2,2.5,-3.1,69.05,,17.6,27.1,84.67,-7.0,1.4,4.17,,14.3,10.6,1004.7,"Sky Coverage Decreasing, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain"
"Koper,Slovenia","01/30/2019",1.1,7.5,3.8,-1.7,67.81,,12.7,28.6,134.33,-0.7,0.0,0.0,,12.6,48.1,1000.8,"Light Snow, Light Drizzle, Sky Coverage Increasing, Snow",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","01/31/2019",3.7,10.4,6.2,3.0,81.25,,16.0,23.4,115.79,1.6,5.81,12.5,1.0,9.5,47.7,1004.1,"Light Snow, Light Drizzle, Rain, Heavy Drizzle/Rain, Light Drizzle/Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged, Snow",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","02/01/2019",10.5,13.4,12.3,10.2,86.95,,30.9,52.1,145.96,,30.84,16.67,2.0,9.5,67.5,998.3,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","02/02/2019",7.7,11.3,9.4,8.0,91.28,,13.3,29.1,120.04,5.4,65.1,16.67,7.0,10.8,61.3,999.4,"Lightning Without Thunder, Drizzle, Light Drizzle, Rain, Thunderstorm, Heavy Drizzle/Rain, Heavy Rain, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","02/03/2019",6.6,10.8,8.4,3.9,75.17,,24.9,34.7,145.38,3.0,4.41,8.33,,14.1,35.0,1014.6,"Mist, Light Drizzle, Rain, Heavy Rain And Snow, Heavy Rain, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","02/04/2019",2.3,10.3,6.0,-2.9,53.89,,26.8,37.9,92.79,-1.4,0.0,0.0,,14.2,5.9,1024.9,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/05/2019",3.2,11.4,7.8,-3.0,47.18,,27.8,38.1,101.29,2.2,0.0,0.0,,14.2,1.4,1024.3,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/06/2019",-1.4,12.8,5.1,-5.1,50.74,,20.3,26.9,98.38,-6.0,0.0,0.0,,13.2,0.5,1023.1,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/07/2019",1.6,11.4,5.5,-0.2,68.06,,15.4,21.2,147.38,-1.5,0.0,0.0,,12.3,34.7,1018.6,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","02/08/2019",0.4,13.3,5.6,-1.1,65.12,,15.4,34.3,150.67,-3.8,0.0,0.0,,12.0,11.4,1021.0,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/09/2019",5.4,11.4,7.8,4.4,79.95,,10.6,24.9,146.96,3.1,0.0,0.0,,9.7,50.4,1020.5,"Drizzle, Mist, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","02/10/2019",6.4,12.6,10.1,6.3,78.17,,24.2,43.8,155.88,3.1,12.32,16.67,1.0,10.2,62.7,1008.7,"Mist, Light Drizzle, Heavy Drizzle/Rain, Rain, Light Drizzle/Rain, Heavy Rain, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","02/11/2019",1.3,10.4,5.5,3.2,85.8,,15.6,17.7,164.71,-2.2,5.77,12.5,0.0,11.5,36.2,1017.7,"Mist, Thunderstorm Without Precipitation, Fog, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","02/12/2019",-1.6,11.5,4.4,-1.5,67.07,,17.7,18.4,148.75,-5.3,0.3,4.17,,13.4,4.8,1031.0,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain"
"Koper,Slovenia","02/13/2019",-0.6,9.8,4.1,0.5,78.63,,12.4,14.7,164.71,-4.0,0.0,0.0,,12.4,15.9,1036.6,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/14/2019",0.5,11.0,5.0,1.0,76.2,,13.1,17.8,158.83,-3.2,0.0,0.0,,12.0,2.6,1033.1,"Mist, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/15/2019",0.4,13.9,6.2,1.5,73.78,,12.9,28.5,145.75,-2.4,0.0,0.0,,12.1,1.0,1032.2,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/16/2019",0.2,12.6,5.7,1.9,77.84,,11.7,17.8,145.33,-3.1,0.0,0.0,,11.6,0.8,1029.6,"Mist, Fog, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/17/2019",0.0,12.4,5.3,2.1,81.17,,13.3,16.5,166.54,-3.9,0.0,0.0,,9.7,0.4,1026.0,"Mist, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/18/2019",0.2,12.2,5.2,2.3,82.45,,14.3,19.0,163.17,-3.3,0.0,0.0,,5.3,11.9,1023.2,"Mist, Fog",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/19/2019",5.7,10.9,7.7,4.9,83.03,,9.9,21.7,181.42,4.5,0.0,0.0,,3.6,76.3,1023.8,"Mist, Fog, Smoke Or Haze",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Overcast"
"Koper,Slovenia","02/20/2019",1.5,11.6,5.7,3.4,85.87,,10.4,14.1,177.5,-1.3,0.0,0.0,,3.3,32.0,1026.5,"Mist, Fog",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","02/21/2019",1.5,11.7,6.0,4.0,88.18,,7.5,20.7,162.08,-0.8,0.0,0.0,,2.4,56.5,1025.9,"Mist, Fog, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","02/22/2019",2.9,11.2,6.6,-4.6,51.9,,42.9,73.3,106.25,-2.8,0.0,0.0,,11.7,11.9,1028.4,"Mist, Fog, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/23/2019",0.7,8.3,4.0,-16.5,21.57,,25.0,45.9,120.29,-2.8,0.0,0.0,,15.1,2.0,1036.9,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/24/2019",0.1,10.2,6.9,-6.9,39.04,,17.7,28.5,110.13,-2.2,0.0,0.0,,13.7,21.9,1035.2,"Sky Coverage Decreasing, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/25/2019",4.8,12.5,8.4,1.4,62.6,,9.4,19.9,190.63,2.7,0.0,0.0,,12.2,27.3,1030.9,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","02/26/2019",3.1,14.9,8.5,2.1,65.31,,10.6,17.7,186.17,1.3,0.0,0.0,,11.8,12.5,1025.7,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/27/2019",2.8,16.8,8.0,1.7,65.76,,17.1,22.5,159.42,-1.1,0.0,0.0,,11.4,0.3,1023.5,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","02/28/2019",1.4,15.4,7.3,2.1,71.83,,13.1,28.6,168.29,-2.3,0.0,0.0,,12.2,6.5,1016.0,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/01/2019",2.0,12.7,7.2,4.2,81.99,,11.9,16.6,155.96,-0.5,0.2,4.17,,9.2,21.8,1013.9,"Mist, Fog, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain"
"Koper,Slovenia","03/02/2019",1.3,13.1,7.3,3.1,75.37,,13.2,23.8,172.83,-1.9,0.0,0.0,,10.7,3.5,1017.2,"Fog, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/03/2019",1.5,14.4,7.4,4.3,82.83,,9.9,27.2,180.42,0.0,0.0,0.0,,7.9,31.5,1016.7,"Mist, Fog, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","03/04/2019",5.5,12.7,9.9,6.5,80.53,,25.4,45.6,169.58,3.1,4.71,8.33,0.0,7.0,45.3,1009.7,"Drizzle, Mist, Rain, Fog, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","03/05/2019",3.1,14.5,7.9,4.9,82.34,,12.2,28.8,168.67,0.0,0.0,0.0,,8.0,18.2,1015.9,"Mist, Fog, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/06/2019",10.4,14.6,12.4,6.9,69.74,,21.4,38.0,175.13,,0.0,0.0,,11.4,43.5,1016.2,"Mist, Light Drizzle, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","03/07/2019",11.6,15.8,14.1,8.4,68.74,,23.7,48.4,151.33,,1.1,4.17,,11.3,49.7,1013.7,"Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","03/08/2019",9.1,15.5,11.9,6.0,67.81,,15.6,31.3,165.08,7.5,0.0,0.0,,11.7,22.4,1020.3,"Fog, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/09/2019",9.0,14.6,11.6,5.8,67.95,,17.1,36.8,177.92,6.7,0.0,0.0,,11.0,16.6,1021.1,"Mist, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/10/2019",10.2,13.9,12.4,8.6,77.72,,16.0,35.7,164.54,,0.0,0.0,,10.8,68.0,1014.3,"Mist, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","03/11/2019",-0.7,14.8,6.5,-1.3,59.44,,32.5,53.9,95.54,-5.1,3.25,12.5,0.0,13.7,29.2,1017.9,"Heavy Snow, Rain, Thunderstorm, Thunderstorm Without Precipitation, Heavy Rain And Snow, Fog, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","03/12/2019",1.6,13.3,7.9,-1.8,52.06,,15.4,28.8,158.67,-2.3,0.0,0.0,,12.5,20.4,1019.8,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/13/2019",0.8,13.8,7.0,2.7,77.21,,22.6,24.4,158.43,-2.5,1.27,8.33,0.0,11.4,33.3,1014.3,"Mist, Rain, Fog, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","03/14/2019",1.4,12.3,6.9,2.3,74.05,,15.0,23.7,191.21,-1.4,0.0,0.0,,12.3,14.9,1010.6,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/15/2019",3.9,14.1,8.7,5.4,80.53,,10.8,25.5,171.96,2.0,0.0,0.0,,11.8,13.8,1012.9,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/16/2019",8.0,16.1,12.2,8.7,79.67,,16.8,32.4,161.42,7.5,0.0,0.0,,11.3,45.0,1015.9,"Mist, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Partially cloudy"
"Koper,Slovenia","03/17/2019",12.4,17.0,13.6,9.5,76.45,,18.2,34.7,176.79,,1.0,4.17,,11.3,53.5,1012.4,"Ice, Light Drizzle, Rain, Light Drizzle/Rain, Heavy Rain, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","03/18/2019",5.9,9.2,7.8,0.9,62.47,,32.0,50.6,52.96,1.1,22.35,12.5,0.0,13.6,66.5,1019.0,"Mist, Light Snow, Light Drizzle, Rain, Heavy Drizzle/Rain, Heavy Rain And Snow, Light Rain, Sky Coverage Increasing, Snow",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","03/19/2019",7.3,11.2,9.1,-2.5,44.63,,27.6,48.5,50.92,4.3,1.0,4.17,,14.4,27.3,1026.7,"Light Rain And Snow, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","03/20/2019",5.4,13.4,9.7,-4.5,36.97,,23.6,44.3,57.58,4.1,0.0,0.0,,14.4,3.1,1031.8,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/21/2019",2.5,17.1,10.1,-1.2,48.23,,20.5,32.9,107.92,-0.3,0.0,0.0,,13.3,0.3,1030.6,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/22/2019",4.3,19.5,11.7,0.4,48.41,,17.7,32.4,175.96,3.1,0.0,0.0,,13.6,1.8,1026.9,"Sky Coverage Increasing, Sky Unchanged",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/23/2019",5.8,22.4,13.4,2.7,50.73,,14.4,32.3,154.92,3.4,0.0,0.0,,13.6,0.1,1023.4,"Mist, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/24/2019",4.9,20.6,12.1,3.2,57.31,,16.3,24.9,192.88,1.7,0.0,0.0,,12.8,2.1,1016.8,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/25/2019",6.6,17.7,11.7,2.0,52.53,,29.0,51.0,125.88,2.7,20.56,8.33,1.0,14.4,36.3,1014.5,"Light Drizzle, Rain, Thunderstorm, Heavy Rain And Snow, Rain Showers, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","03/26/2019",2.0,14.7,9.4,-3.1,42.51,,23.8,44.5,92.0,-1.1,0.0,0.0,,15.8,12.7,1023.8,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/27/2019",8.2,14.2,11.0,-2.0,40.58,,21.7,42.4,59.46,5.4,0.0,0.0,,14.4,12.8,1028.2,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/28/2019",4.1,16.3,11.6,0.5,48.41,,21.9,47.1,82.83,2.6,0.0,0.0,,13.9,19.4,1029.6,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/29/2019",3.2,18.7,11.1,2.0,56.72,,19.7,35.2,105.75,0.7,0.0,0.0,,12.7,7.0,1027.6,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/30/2019",3.2,18.2,10.2,2.3,60.1,,13.3,21.3,167.13,0.1,0.0,0.0,,13.0,0.4,1020.9,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","03/31/2019",6.2,21.2,13.0,3.5,53.86,,19.5,38.5,137.46,4.7,0.0,0.0,,12.1,0.0,1016.0,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","04/01/2019",7.0,23.7,15.3,3.6,49.19,,17.3,39.0,132.75,5.4,0.0,0.0,,12.7,2.4,1015.4,"Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Clear"
"Koper,Slovenia","04/02/2019",9.8,20.8,14.8,6.8,61.59,,11.1,24.2,156.08,9.1,1.7,4.17,0.0,11.7,45.6,1012.6,"Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","04/03/2019",13.3,16.5,14.6,8.4,67.07,,23.5,50.5,182.0,,3.06,12.5,,12.4,62.8,1007.5,"Light Drizzle, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
"Koper,Slovenia","04/04/2019",9.3,19.1,14.1,8.8,71.91,,33.4,67.4,159.5,8.7,20.8,12.5,3.0,11.3,45.8,1000.4,"Rain, Heavy Rain, Light Rain, Sky Coverage Increasing",45.5398,13.7333,"Koper, Slovenija","Koper, Slovenija","","Rain, Partially cloudy"
