counter_id,date,time,pedestrian,bike,car,lorry,pedestrian_lft,bike_lft,car_lft,lorry_lft,pedestrian_rgt,bike_rgt,car_rgt,lorry_rgt,location,pct_up,workday,weather
9000000655,2020-10-01,12.0,17.8364987613543,260.11560693641604,963.17093311313,413.21222130470704,7.43187448389761,169.446738232866,524.690338563171,173.905862923204,10.4046242774566,90.66886870355093,438.4805945499591,239.306358381503,Dunajska3,0.6727777777777779,1,good
9000000655,2020-10-01,13.0,62.766369624176704,157.613328167377,1161.87524215421,241.301820999612,23.7117396358001,80.89887640449429,630.453312669512,87.8729174738472,39.05462998837661,76.7144517628825,531.421929484696,153.428903525765,Dunajska3,0.716944444444444,1,good
9000000655,2020-10-01,14.0,68.4150513112885,183.352337514253,1336.83010262259,366.704675028506,23.261117445838103,90.3078677309008,628.050171037631,108.095781071836,45.1539338654504,93.0444697833523,708.779931584955,258.60889395667004,Dunajska3,0.730833333333333,1,good
9000000655,2020-10-01,15.0,69.7899838449112,282.067851373182,1487.39903069466,455.08885298869103,23.2633279483037,141.033925686591,738.6106623586369,110.500807754443,46.5266558966074,141.033925686591,748.7883683360201,344.58804523424794,Dunajska3,0.6877777777777779,1,good
9000000655,2020-10-01,16.0,48.7084870848709,354.243542435424,1095.20295202952,335.055350553505,14.760147601476,174.16974169741695,510.701107011073,73.80073800738009,33.9483394833948,180.073800738007,584.501845018451,261.254612546125,Dunajska3,0.6775,1,good
9000000655,2020-10-01,17.0,42.6644871270944,481.078872088272,798.855741724563,364.854924397221,13.240702901512101,203.024111156518,461.95341234164397,144.176542705353,29.4237842255823,278.054760931754,336.902329382919,220.67838169186797,Dunajska3,0.6797222222222221,1,good
9000000655,2020-10-02,7.0,70.9175738724727,182.89269051321895,1472.47278382582,395.64541213063796,22.3950233281493,134.370139968896,1069.36236391913,220.217729393469,48.5225505443235,48.5225505443235,403.110419906688,175.42768273717,Dunajska3,0.5358333333333329,1,good
9000000655,2020-10-02,8.0,61.34040136312,139.038243089739,1326.3157894736999,410.299129117758,21.809920484664893,104.96024233245001,950.094661113232,233.093525179856,39.5304808784551,34.0780007572889,376.221128360469,177.205603937902,Dunajska3,0.7336111111111109,1,good
9000000655,2020-10-02,9.0,44.0816326530612,76.1410018552875,1099.3692022263401,414.100185528758,18.7012987012987,57.4397031539888,682.597402597395,217.736549165121,25.3803339517625,18.7012987012987,416.77179962893996,196.363636363637,Dunajska3,0.7486111111111109,1,good
9000000655,2020-10-02,10.0,51.25958378970429,88.0613362541074,1097.4808324205999,356.18838992333,21.0295728368018,60.4600219058051,608.543263964954,180.06571741511502,30.230010952902497,27.601314348302303,488.9375684556431,176.12267250821495,Dunajska3,0.760833333333333,1,good
