date,pct_up,pedestrian,bike,car,lorry,pedestrian_lft,bike_lft,car_lft,lorry_lft,pedestrian_rgt,bike_rgt,car_rgt,lorry_rgt
2021-03-21T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21T01:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21T02:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21T03:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21T04:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21T05:00:00.000Z,0.715,0.0,0.0,67.1328671328672,4.1958041958042,0.0,0.0,36.3636363636364,1.3986013986014,0.0,0.0,30.7692307692308,2.7972027972028
2021-03-21T06:00:00.000Z,0.773055555555556,0.0,1.29356809198706,34.9263384836507,58.2105641394179,0.0,1.29356809198706,23.2842256557672,27.1649299317284,0.0,0.0,11.6421128278836,31.0456342076896
2021-03-21T07:00:00.000Z,0.763055555555556,0.0,6.55260283946123,57.6629049872588,58.9734255551511,0.0,5.24208227156898,31.4524936294139,34.0735347651984,0.0,1.31052056789225,26.2104113578449,24.8998907899527
2021-03-21T08:00:00.000Z,0.735833333333333,0.0,2.71800679501699,131.823329558324,51.6421291053228,0.0,1.35900339750849,70.6681766704417,21.7440543601359,0.0,1.35900339750849,61.1551528878823,29.8980747451869
2021-03-21T09:00:00.000Z,0.738888888888889,0.0,10.8270676691729,263.90977443609,56.8421052631579,0.0,10.8270676691729,162.406015037594,32.4812030075188,0.0,0.0,101.503759398496,24.3609022556391
